X,Y,OBJECTID,GLOBAL_ID,TYPE_CODE,IDENT,CHANNEL,NAS_USE,CLASS_TXT,NAME_TXT,CITY,STATE,COUNTRY,STATUS,REMARKS,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
-88.8042675,32.3784391670001,598,7AECB5A8-7CBB-4AA7-8D89-244517341E7C,8,MEI,,1,H-VORTAC,MERIDIAN,MERIDIAN,MS,UNITED STATES,RESTRICTED,"VOR UNUSBL 000-042 BYD 40 NM; 054-061 BYD 40 NM BLW 24000 FT; 062-082 BYD 40 NM BLW 16000 FT; 083-192 BYD 40 NM; 193-203 BYD 40 NM BLW 18000 FT; 204-209 BYD 40 NM; 210-230 BYD 40 NM BLW 3000 FT; 210-230 BYD 49 NM BLW 12000 FT; 210-230 BYD 60 NM BLW 18000",0,0,1,1,0,0
-88.545230556,32.5783388890001,599,145BAC35-30B6-43E3-AB2C-2B3047FC7F4C,9,NMM,,1,L-TACAN,MERIDIAN,MERIDIAN,,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 013-088 BYD 21 NM BLO 3000 FT; 108-113.||OPR DUR FLT OPR HR ONLY.||TACAN DME UNUSBL 013-088 BYD 21 NM BLO 3000 FT; 108-113",0,0,1,0,0,0
-91.293306389,31.690220278,600,B2D41682-6436-4D02-97C4-4DD64701B616,3,HAH,,1,MHW,NATCHEZ-ADAMS COUNTY,NATCHEZ,,UNITED STATES,IFR,,0,0,1,0,0,0
-89.730488056,30.561166111,601,2B69D30A-18E8-473B-92AA-33EC256F6488,6,PCU,,1,L-VORW/DME,PICAYUNE,PICAYUNE,MS,UNITED STATES,RESTRICTED,"VOR UNUSBL 285-305 BYD 6 NM BLW 4000 FT; 325-076 BYD 26 NM BLW 2500FT.||DME UNUSBL 078-180 BYD 32 NM BLW 3000 FT; 331-064 BYD 27 NM BLW 4000 FT.",0,0,1,1,0,0
-90.277350556,33.4638494440001,602,D020EEBE-03D3-4830-A193-BE1984C76D26,8,SQS,,1,H-VORTAC,SIDON,SIDON,MS,UNITED STATES,RESTRICTED,VOR UNUSBL 059-069 BYD 40 NM.,0,0,1,1,0,0
-88.797333333,34.2238611110001,603,1415648E-09A4-40CB-821D-7F3703889CCF,6,OTB,,1,L-VORW/DME,TUPELO,TUPELO,MS,UNITED STATES,RESTRICTED,VOR PORTION UNUSABLE 190-220.,0,0,1,0,0,0
-108.6246475,45.8085591670001,604,EBAD5D0C-8E8B-4C95-BBE7-CE986E879234,8,BIL,,1,H-VORTACW,BILLINGS,BILLINGS,MT,UNITED STATES,RESTRICTED,"VOR UNUSBL 146-154 BYD 40 NM; 155-165 BYD 40 NM BLW 11000 FT; 155-165 BYD 49 NM BLW 18000 FT; 166-173 BYD 40 NM.",0,0,1,1,0,0
-111.155455,45.7838988890001,605,F9A81D7D-AA4C-4DE9-BE94-F4F0072D5808,6,BZN,,1,H-VORW/DME,BOZEMAN,BOZEMAN,MT,UNITED STATES,RESTRICTED,"VOR UNUSBL 000-105 BYD 20 NM; 106-180 BYD 40 NM; 181-191 BYD 40 NM BLW 15000 FT; 181-191 BYD 56 NM BLW 18000 FT; 192-253 BYD 40 NM; 254-264 BYD 40 NM BLW 9000 FT; 254-264 BYD 48 NM; 265-279 BYD 40 NM; 295-314 BYD 40 NM; 315-325 BYD 40 NM BLW 10000 FT; 31",0,0,1,1,0,0
-112.747527778,46.032,606,AEAAA753-1B0C-411F-AA99-88DED3AE2473,6,CPN,,1,L-VORW/DME,COPPERTOWN,BUTTE,MT,UNITED STATES,RESTRICTED,"VOR UNUSBL 105-292 BYD 40 NM; 125-135 BYD 30 NM BLW 15000 FT; 160-270 BYD 24 NM BLW 17000 FT; 293-303 BYD 40 NM BLW 13000 FT; 293-303 BYD 46 NM; 304-327 BYD 40 NM; 355-098 BYD 40 NM; 351-080 BYD 20 NM BLW 15000 FT.||DME UNUSBL 025-050 BYD 30 NM; 051-100 ",0,0,1,0,0,0
-112.547129722,45.2485738890001,607,EB086E9A-5384-4833-89AE-3BF24E49E00F,6,DLN,,1,H-VORW/DME,DILLON,DILLON,MT,UNITED STATES,RESTRICTED,"DME UNUSBL 045-090 BYD 30 NM BLW 11700 FT; 090-140 BYD 30 NM BLW 12600 FT; 140-180 BYD 30 NM BLW 11500 FT; 275-290 BYD 30 NM BLW 12500 FT.||VOR UNUSBL 016-070 BYD 40 NM; 071-081 BYD 40 NM BLW 15000 FT; 071-081 BYD 49 NM; 082-101 BYD 40 NM; 102-112 BYD 40",0,0,1,1,0,0
-106.625419167,48.215304444,608,CDD4E99A-6638-40F1-9D38-99CACF41FF7D,6,GGW,,1,H-VORW/DME,GLASGOW,GLASGOW,MT,UNITED STATES,RESTRICTED,"3RD PARTY SURVEY||VOR UNUSBL 001-005 BYD 50 NM; 010-025 BYD 40 NM; 030-045 BYD 63 NM BLW 9300 FT; 050-055 BYD 55 NM; 060-080 BYD 55 NM; 335-345 BYD 50 NM; 346-355 BYD 40 NM.||DME UNUSBL 001-005 BYD 50 NM; 050-055 BYD 55 NM; 060-080 BYD 55 NM; 335-345 BYD",0,0,1,1,0,0
-111.412164722,47.44998,609,82DD9FEA-1105-4DE4-8519-C1AB9256D245,8,GTF,,1,H-VORTACW,GREAT FALLS,GREAT FALLS,MT,UNITED STATES,RESTRICTED,"VOR UNUSBL 060-171 BYD 40 NM; 072-084 BYD 40 NM BLW 18000 FT; 092-111 BYD 40 NM BLW 13000 FT; 092-111 BYD 71 NM; 112-119 BYD 40 NM BLW 18000 FT; 120-147 BYD 40 NM.",0,0,1,1,0,0
-109.769986944,48.540461667,610,BE85FBD3-D08E-4F27-8877-1194B82743DF,6,HVR,,1,L-VORW/DME,HAVRE,HAVRE,MT,UNITED STATES,RESTRICTED,"VOR UNUSBL 070-076 BYD 40 NM; 077-087 BYD 40 NM BLW 6500 FT; 077-087 BYD 69 NM; 088-204 BYD 40 NM; 205-215 BYD 40 NM BLW 6000 FT; 205-215 BYD 56 NM; 216-250 BYD 40 NM; 251-261 BYD 40 NM BLW 6800 FT; 251-261 BYD 57 NM.",0,0,1,1,0,0
-111.758060833,46.5688958330001,611,E329CD94-FAEC-4ABE-AD3D-00807D846B22,3,HAU,,1,MHW,HAUSER,HELENA,MT,UNITED STATES,IFR,NDB UNMONITORED WHEN HLN ATCT CLSD.,0,0,1,0,0,0
-111.953475278,46.606820833,612,27EA0781-111D-42F0-86FF-8769906FE664,8,HLN,,1,H-VORTACW,HELENA,HELENA,,UNITED STATES,RESTRICTED,"VOR UNUSBL 039-054 BYD 35 NM BLO 12000 FT; 074-084 BYD 40 NM BLO28000 FT; 086-090 BYD 40 NM; 091-101 BYD 40 NM BLO 18000 FT; 102-108 BYD 47 NM; 102-108BYD 40 NM BLO 10800 FT; 109-169 BYD 25 NM BLO 17000 FT; 166-258 BYD 40 NM; 169-189 BYD 25 NM BLO 13500 ",0,0,1,1,0,0
-114.175890833,48.2141025000001,613,6B066F08-3D79-45C3-91C4-66C058340675,6,FCA,,1,H-VORW/DME,KALISPELL,KALISPELL,MT,UNITED STATES,RESTRICTED,"VOR UNUSBL 010-070 BYD 10 NM; 070-088 BYD 20 NM BLW 16000 FT; 071-113 BYD 40 NM; 088-113 BYD 22 NM BLW 13000 FT; 088-113 BYD 35 NM BLW 16000 FT; 114-121 BYD 40 NM BLW 15500 FT; 114-121 BYD 55 NM; 122-140 BYD 40 NM; 143-149 BYD 40 NM; 160-280 BYD 30 NM BL",0,0,1,1,0,0
-114.461244444,48.108287778,614,E2EA5FA7-EF74-4BA6-A74B-126B6FC69CAA,3,SAK,,1,MHW,SMITH LAKE,KALISPELL,MT,UNITED STATES,IFR,,0,0,1,0,0,0
-109.606168056,47.0529700000001,615,49997960-82C2-4310-84DA-A2D3AA41BAF3,6,LWT,,1,H-VORW/DME,LEWISTOWN,LEWISTOWN,MT,UNITED STATES,RESTRICTED,"DME UNUSBL 360-015 BYD 30 NM; 040-055 BYD 30 NM BLW 10000 FT; 125-160 BYD 30 NM.||VOR UNUSBL 360-015 BYD 30 NM; 035-070 BYD 40 NM; 090-094 BYD 40 NM BLW 7700 FT; 090-094 BYD 79 NM; 095-174 BYD 40 NM; 125-160 BYD 30 NM; 175-185 BYD 40 NM BLW 10000 FT; 175",0,0,1,1,0,0
-112.169608611,45.8617875,616,2557CDBE-C116-47FB-A384-0CBA0E2A15C4,6,HIA,,1,H-VORW/DME,WHITEHALL,WHITEHALL,MT,UNITED STATES,RESTRICTED,"VOR UNUSBL 000-066 BYD 40 NM; 067-077 BYD 40 NM BLW 18000 FT; 080-090 BYD 40 NM BLW 18000 FT; 105-160 BYD 25 NM BLW 17000 FT; 105-171 BYD 40 NM; 188-246 BYD 40 NM; 210-230 BYD 25 NM BLW 17000 FT; 247-257 BYD 40 NM BLW 29000 FT; 258-347 BYD 40 NM; 260-310",0,0,1,1,0,0
-80.083413333,35.489163611,617,42C73BE4-627C-42BD-A063-CC769054368A,3,VU,,1,LOMW,ALLER,ALBEMARLE,NC,UNITED STATES,IFR,,0,0,1,0,0,0
-82.4710369439999,35.2727516670001,618,6FB06C1E-B016-4684-81A6-F39548D073FB,3,BRA,,1,HW,BROAD RIVER,ASHEVILLE,NC,UNITED STATES,IFR,NDB UNMONITORED WHEN ASHEVILLE ATCT CLOSED.,0,0,1,0,0,0
-82.268614167,35.4065063890001,619,8FE66FF4-7515-43B7-A2B2-D757AE998752,8,SUG,,1,L-VORTACW,SUGARLOAF MOUNTAIN,ASHEVILLE,NC,UNITED STATES,IFR,AIRBORNE CHECKPOINT UNUSABLE INDEFLY.,0,0,1,1,0,0
-79.5848288889999,35.9781244440001,620,9876F50A-B73A-46AF-8030-5AA2973E5E0C,3,HB,,1,MHW/LOM,ALAMM,BURLINGTON,NC,UNITED STATES,IFR,,0,0,1,0,0,0
-80.9517533329999,35.190288611,621,C2E25A7D-B300-4871-9768-8A584C10783E,6,CLT,,1,L-VORW/DME,CHARLOTTE,CHARLOTTE,,UNITED STATES,RESTRICTED,"DME PORTION UNUSBL 015-050 BYD 25 NM BLW 3000 FT, 050-100 BYD 25 NM BLW 2500 FT, 185-202 BYD 15 NM, 203-220, 270-350 BYD 20 NM BLW 5000 FT.||VOR/DME CONTROLLED BY CHARLOTTE ATCT.||VOR UNUSBL 203-220.",0,0,1,1,0,0
-76.8747949999999,34.902264444,622,16F84E38-814A-46FB-8398-10BD0AF8EC88,9,NKT,,1,L-TACAN,CHERRY POINT,CHERRY POINT,NC,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 052-060 BYD 10 NM BLW 3000 FT; 061-089 BYD 6 NM BLW 5000 FT; 090-109 BYD 10 NM BLW 3000 FT.",0,0,1,0,0,0
-77.106623611,35.5096550000001,623,2CB8ECFF-6983-42C7-A0AC-F7CC4B57610A,3,RNW,,1,MHW,CHOCOWINITY,CHOCOWINITY,NC,UNITED STATES,IFR,,0,0,1,0,0,0
-78.36193,34.9751025,624,EFF45C3F-CAD8-423C-921D-A1BE35398774,3,CTZ,,1,MHW,CLINTON,CLINTON,NC,UNITED STATES,IFR,,0,0,1,0,0,0
-78.674751111,35.433,625,6EAD7DB1-8416-405C-97CE-F978F9C2C4DF,3,HQT,,1,MHW,HARNETT,COATS,NC,UNITED STATES,IFR,,0,0,1,0,0,0
-76.871544722,36.3729138890001,626,F3DFAED8-1DF3-41DB-96D4-CAF748A546F1,8,CVI,,1,L-VORTACW,COFIELD,COFIELD,,UNITED STATES,IFR,"TACAN AZM UNUSBL 120-180  BYD 25 NM; 180-120 BYD 25 NM BLW 3000 FT.||VOR UNUSBL 290-300.",0,0,1,1,0,0
-76.1755977779999,36.2575730560001,627,5C03C457-F509-4EF3-8A45-0143FEB85BD9,6,ECG,,1,L-VORW/DME,ELIZABETH CITY,ELIZABETH CITY,NC,UNITED STATES,IFR,DME UNUSBL 250-280 BYD 30 NM BLW 8000 FT.,0,0,1,1,0,0
-76.298033333,36.262996667,628,57E10C8B-453C-4DCE-9C5C-F5A652C6A47C,3,LLW,,1,MHW,WOODVILLE,ELIZABETH CITY,NC,UNITED STATES,IFR,,0,0,1,0,0,0
-78.875063889,34.9855511110001,629,408D8EED-BA71-4C45-910F-469BE081792B,6,FAY,,1,L-VORW/DME,FAYETTEVILLE,FAYETTEVILLE,NC,UNITED STATES,RESTRICTED,"VOR UNUSBL 058-068 BLW 4000 FT; 090-100.||DME UNUSBL 090-100.",0,0,1,0,0,0
-79.019572222,35.1684222220001,630,AFBBF2A9-D370-4205-AB12-B7DD588020F7,9,POB,,1,H-TACAN,POPE,FAYETTEVILLE,,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 006-089 BYD 25 BLW 4000 FT; 090-092 BYD 15 NM; 093-143 BYD 25 NM BLW 4000 FT; 144-148 BYD 18 NM; 149-278 BYD 25 NM BLW 4000 FT; 306-311 BYD 25 NM; 312-335 BYD 25 NM BLW 4000 FT; 336-338 BYD 25 NM; 339-350 BYD 25 NM BLW 4000 FT; 351-355 B",0,0,1,1,0,0
-81.157855556,35.191470833,631,7AD1BB01-6B52-4CFA-BE43-FE6E168C9308,3,GHJ,,1,MHW,STONIA,GASTONIA,,UNITED STATES,IFR,"NDB LCTD 3000' OUTBOARD OF RWY 03 THR; 150' NW PERPENDICULAR TO RWY CNTRLN EXTDD.||NDB UNMON 1830-0630 DUR STD TIME, 1930-0630 DUR DALGT SAVING TIME.",0,0,1,0,0,0
-77.971311111,35.335197222,632,E57CF1D5-E833-4D52-A447-1C2ECBD79E00,9,GSB,,1,L-TACAN,SEYMOUR JOHNSON,GOLDSBORO,,UNITED STATES,RESTRICTED,"NO-NOTAM MP: 0500-1030Z++ MON AND FRI (1500/3+1).||TACAN UNMTO 0430-1200Z++.||TAC AZM UNUSBL 171-239 BYD 10 NM; 240-170 BYD 30 NM BLW 4000 FT.||DME UNUSBL 171-239 BYD 10NM; 240-170 BYD 30 NM BLW 4000 FT.",0,0,1,1,0,0
-79.976375278,36.0456919440001,633,9C96E761-44E6-4FDD-8728-EFF930014312,8,GSO,,1,H-VORTAC,GREENSBORO,GREENSBORO,NC,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 255-290 BYD 10 NM BLW 6000 FT.||VOR UNUSBL 010-015 BYD 40 NM; 072-076 BYD 40 NM; 083-093 BYD 40 NM BLW 6000 FT; 083-093 BYD 93 NM; 107-111 BYD 40 NM; 118-156 BYD 40 NM; 157-167 BYD 40 NM BLW 3600 FT; 157-167 BYD 48 NM; 168-180 BYD 40 NM;",0,0,1,1,0,0
-77.3718875,35.706893333,634,1A67CFF6-3882-4810-8A28-07B2DB6F1645,3,AQE,,1,MHW,ALWOOD,GREENVILLE,,UNITED STATES,IFR,,0,0,1,0,0,0
-81.240528889,35.868853889,635,F354BA3C-704B-4E6C-851E-3563BD732E36,6,BZM,,1,H-VOR/DME,BARRETTS MOUNTAIN,HICKORY,NC,UNITED STATES,RESTRICTED,VOR UNUSBL 030-040 BYD 15 NM BLW 8500 FT.,0,0,1,1,0,0
-81.3053113889999,35.7865230560001,636,E6B64CF3-CA09-4218-9FCF-DFFAD7819A56,3,HK,,1,MHW/LOM,TAWBA,HICKORY,NC,UNITED STATES,IFR,,0,0,1,0,0,0
-77.440300833,34.7071411110001,637,83F9A445-798B-4FD2-8E1C-2B6285D75E1E,9,NCA,,1,T-TACAN,NEW RIVER,JACKSONVILLE,,UNITED STATES,IFR,"MON-THUR 1300-0600Z++; FRI 1300-0000Z++; NOT AVAILABLE SAT/SUN/HOL.  TACAN UNAVBL OUTSIDE PUBLISHED AFLD HRS.",0,0,1,0,0,0
-77.558334722,35.3709561110001,638,5C0C3FFB-AFF2-493E-803F-01126FBBD1A2,8,ISO,,1,L-VORTAC,KINSTON,KINSTON,NC,UNITED STATES,RESTRICTED,"VOR UNUSBL BYD 10NM; BLW 5000 FT.",0,0,1,1,0,0
-79.612591944,35.811621389,639,E2A068D1-43D0-4E2D-8EA1-4AF9EC906787,8,LIB,,1,L-VORTAC,LIBERTY,LIBERTY,NC,UNITED STATES,IFR,,0,0,1,1,0,0
-79.138513611,34.5458194440001,640,F0E31C86-CE2D-4159-A1BB-48882761D78D,3,JB,,1,MHW/LOM,JIGEL,LUMBERTON,NC,UNITED STATES,IFR,3RD PARTY SURVEY,0,0,1,0,0,0
-75.695064444,35.915335833,641,5B71C37D-44F6-42B3-836E-1FB32BE1643C,3,MQI,,1,MHW,MANTEO,MANTEO,,UNITED STATES,CLOSED,NDB LOCATED 330' FROM APCH END RWY 34 AND 675' W OF CENTERLINE.||NDB UNMONITORED 1800-0800.,0,0,1,0,0,0
-75.696936944,35.9205008330001,642,EEDF6483-36E9-4526-BC4C-A6B6D3491278,6,RBX,,1,T-VORW/DME,WRIGHT BROTHERS,MANTEO,,UNITED STATES,RESTRICTED,"VOR/DME UNMON 1800-0800.||VOR UNUSBL 281-318 BLW 8000 FT, 319 BLW 4000 FT; 320-280.",0,0,1,0,0,0
-79.4437063889999,34.7331763890001,643,5392216A-068B-4284-8FD0-1EE3D9CC2DEE,3,ME,,1,MHW/LOM,MAXTN,MAXTON,NC,UNITED STATES,IFR,NDB UNUSBL BYD 15 NM.,0,0,1,0,0,0
-81.6713661109999,35.710210556,644,35661598-77E8-42B3-95D0-31B1807D9828,3,FIQ,,1,MHW,FIDDLERS,MORGANTON,NC,UNITED STATES,RESTRICTED,"NDB LOCATED 41,900 FT FM THRESHOLD RY 03 AND 400 FT SE OF EXTENDED CENTERLINE.||NDB UNUSBL BYD 20 NM.",0,0,1,0,0,0
-77.045065833,35.0731413890001,645,4CA3D8EE-EE55-4A1C-A9D5-D1D3FA591560,6,EWN,,1,L-VOR/DME,NEW BERN,NEW BERN,NC,UNITED STATES,RESTRICTED,"VOR UNUSBL 000-008 BYD 40 NM; 009-019 BYD 40 NM BLW 4000 FT; 009-019 BYD 48 NM; 020-044 BYD 40 NM; 045-055 BYD 40 NM BLW 4000 FT; 045-055 BYD 49 NM; 056-104 BYD 40 NM; 105-160 BLW 5000 FT; 161-167 BYD 40 NM; 168-187 BYD 30 NM; 188-226 BYD 40 NM; 221-260 ",0,0,1,1,0,0
-78.618505833,36.3012097220001,646,77AC295F-0C6D-4D1C-91A2-26E586B8C794,3,HXO,,1,MHW,HUNTSBORO,OXFORD,,UNITED STATES,IFR,,0,0,1,0,0,0
-78.783342222,35.872521111,647,AF226AA4-9703-4C85-8CA3-6C2F2084EE4F,8,RDU,,1,H-VORTACW,RALEIGH/DURHAM,RALEIGH/DURHAM,,UNITED STATES,IFR,,0,0,1,1,0,0
-79.762781111,36.381705278,648,68DFB2D8-100B-4AD8-89BA-40003C5784FB,3,SIF,,1,MHW,SLAMMER,REIDSVILLE,NC,UNITED STATES,IFR,,0,0,1,0,0,0
-77.7037316669999,35.9767236110001,649,BB9C912F-7264-451F-884A-E69E9086ABCE,8,TYI,,1,L-VORTAC,TAR RIVER,ROCKY MOUNT,NC,UNITED STATES,RESTRICTED,"VOR UNUSBL 048-052 BYD 40NM BLW 6000 FT; 186-189 BYD 40 NM BLW 6000 FT; 298-318 BYD 40 NM BLW 6000 FT.",0,0,1,1,0,0
-81.598797222,35.2526777780001,650,96B3C0C2-6352-47EF-93ED-0A3B2756DB0D,3,SLP,,1,MHW,FIRST RIVER,SHELBY,NC,UNITED STATES,IFR,,0,0,1,0,0,0
-78.425293333,35.475005556,651,1A3D073F-DCA6-4C31-9E9C-1FAD2B9FDED0,3,JN,,1,MHW/LOM,JURLY,SMITHFIELD,NC,UNITED STATES,RESTRICTED,3RD PARTY SURVEY||NDB UNMON 1700-0800.||NDB UNUSBL BYD 15 NM .,0,0,1,0,0,0
-79.587936944,35.2154808330001,652,0803906D-6AF4-46F4-81B2-121A016D0486,8,SDZ,,1,L-VORTACW,SANDHILLS,SOUTHERN PINES,,UNITED STATES,RESTRICTED,"VOR UNUSBL 075-143; 144-154 BLW 6000 FT; 144-154 BYD 23 NM; 155-179 BLW 5000 FT; 180-264 BLW 8000 FT; 301-019 BYD 10 NM BLW 10000 FT.||DME UNUSBL 041-092 BLW 3000 FT.||TAC AZM UNUSBL 016-050 BYD 28 NM BLW 3000 FT.",0,0,1,1,0,0
-78.711976944,34.2732230560001,653,A51CFC59-2B73-4EE7-AEF2-5D9A9FA74F50,3,CPC,,1,MHW,CAMP,WHITEVILLE,NC,UNITED STATES,IFR,3RD PARTY SURVEY||NDB LOCATED 1200' NE OF THRESHOLD RWY 05 ON CENTERLINE THEN 300' SE AT RIGHT ANGLES.||NDB UNMON MON-SAT 1800-0800 AND SUN 1800-0900.,0,0,1,0,0,0
-77.874378889,34.351654167,654,59099A2C-FE42-4F36-9C82-17AD4CD3639D,8,ILM,,1,H-VORTAC,WILMINGTON,WILMINGTON,,UNITED STATES,RESTRICTED,"VOR PORTION UNUSBL 051-185; 186-229 BLW 3000 FT; 230-315 BYD 5 NM BLW 17500 FT; 316-050 BLW 8000 FT; 164-051 BLW 17500 FT.||TACAN DME UNUSBL 015-305 BYD 30 NM BLW 2500 FT.||TACAN AZIMUTH UNUSBL 129-160 BYD 30 NM BLW 2500 FT.",0,0,1,1,0,0
-100.665407222,46.7617611110001,655,6119BBF2-28AB-4F59-8DA2-803C3445526B,6,BIS,,1,L-VORW/DME,BISMARCK,BISMARCK,ND,UNITED STATES,IFR,,0,0,1,0,0,0
-102.773500556,46.8599844440001,656,90633E09-E687-4225-B015-66F078D490EE,8,DIK,,1,H-VORTACW,DICKINSON,DICKINSON,ND,UNITED STATES,RESTRICTED,"VOR UNUSBL 010-020 BYD 40 NM BLW 18000 FT; 180-230 BYD 40 NM; 260-270.",0,0,1,1,0,0
-96.815181111,47.0090525000001,657,61963E1E-ADB7-4FAE-8A7E-5715E3DF7ED2,3,AA,,1,HW/LOM,KENIE,FARGO,ND,UNITED STATES,IFR,NDB UNUSBL BYD 15 NM.,0,0,1,0,0,0
-97.1853702779999,47.954831389,658,23BBAE44-B054-4C84-B801-C1EFF845EFAA,6,GFK,,1,H-VORW/DME,GRAND FORKS,GRAND FORKS,ND,UNITED STATES,IFR,,0,0,1,1,0,0
-97.406022222,47.9570555560001,659,C304D4E1-FD81-4D46-B42C-21DD1BB032EE,9,RDR,,1,H-TACAN,RED RIVER,GRAND FORKS,ND,UNITED STATES,RESTRICTED,"NO-NOTAM MP: 1200-1500Z++ MON, WED, FRI.||TACAN AZM UNUSBL 103-105 BYD 30 NM; 220-263 BLW 2600 FT; 220-263 BYD 15NM; 286-288 BYD 30 NM.||DME UNUSBL 209-219 BYD 30 NM; 220-263 BLW 2600 FT; 220-263 BYD 15NM.",0,0,1,1,0,0
-98.678769722,46.932871667,660,2B74DFE8-FA09-4751-A1F8-19362835E4AA,6,JMS,,1,L-VORW/DME,JAMESTOWN,JAMESTOWN,,UNITED STATES,RESTRICTED,"VOR UNUSBL 130-140 BYD 40 NM; 190-195 BYD 40 NM.",0,0,1,0,0,0
-101.366122222,48.4153916670001,661,C534A8C2-7F21-4890-BE66-43ECD64F175A,9,MIB,,1,H-TACAN,DEERING,MINOT,ND,UNITED STATES,IFR,"NO NOTAM MP: 1530-1730Z++ WED  (1500/3+1).||TACAN AZ UNUSBL 294-304 BYD 13 NM BLW 5000 FT; 294-304 BYD 21 NM.||DME UNUSBL 294-304 BYD 13 NM BLW 5000 FT; 294-304 BYD 21 NM.",0,0,1,1,0,0
-103.750833333,48.2533333330001,662,1CCFAB2A-18BC-4BC6-B37A-028A8446628E,6,ISN,,1,L-VORW/DME,WILLISTON,WILLISTON,ND,UNITED STATES,IFR,,0,0,1,1,0,0
-99.98968,42.5691105560001,663,B7EDA083-9943-48B4-86AA-0D1D32185B30,6,ANW,,1,L-VORW/DME,AINSWORTH,AINSWORTH,NE,UNITED STATES,RESTRICTED,"VOR UNUSBL 022-024 BYD 40 NM; 230-233 BYD 40 NM.",0,0,1,1,0,0
-102.804440556,42.055631389,664,007C7633-FA30-46FA-B51B-FB99BE1B170E,6,AIA,,1,L-VORW/DME,ALLIANCE,ALLIANCE,NE,UNITED STATES,RESTRICTED,"VOR UNUSBL 001-058 BYD 40 NM; 059-069 BYD 40 NM BLW 5600 FT; 070-360 BYD 40 NM.",0,0,1,1,0,0
-99.689059722,41.4839775,665,909BDC6C-59F5-49A8-BC55-087686A83A7D,6,CUZ,,1,L-VORW/DME,CUSTER COUNTY,BROKEN BOW,NE,UNITED STATES,IFR,,0,0,1,0,0,0
-103.312146389,42.5587713890001,666,C3719017-7FAA-4654-AC74-E8065B330D04,6,TST,,1,L-VOR/DME,TOADSTOOL,CHADRON,NE,UNITED STATES,IFR,DME DUAL TRANSMITTER AND VOR SINGLE TRANSMITTER.,0,0,1,1,0,0
-103.093743889,42.8288347220001,667,F5100FEE-D1A3-4A94-A1DC-CEF5B0C62F38,3,HIN,,1,MHW,WHITNEY,CHADRON,,UNITED STATES,IFR,,0,0,1,0,0,0
-102.458882222,41.076655556,668,BBBEB7F0-0346-4045-9094-62BE39AB8CEB,3,CNP,,1,MHW,CHAPPELL,CHAPPELL,NE,UNITED STATES,IFR,"NDB LOCATED 724' INBOARD RWY 30 THR; 700' RIGHT OF CENTERLINE.||UNMONITORED.",0,0,1,0,0,0
-97.340819722,41.4500316670001,669,1260971F-E1C0-481A-9FDD-B1C0BF4004B9,6,OLU,,1,L-VORW/DME,COLUMBUS,COLUMBUS,NE,UNITED STATES,RESTRICTED,"DME UNUSBL 180-260 BYD 40 NM; 314-064 BYD 15 NM.||VOR UNUSBL 080-090 BYD 40 NM; 310-045 BYD 40 NM.",0,0,1,0,0,0
-97.381779444,41.4965627780001,670,4F8693F4-E49A-47F3-A85B-8CFAF3D2D4E4,3,PLT,,1,HW,PLATTE CENTER,COLUMBUS,NE,UNITED STATES,RESTRICTED,3RD PARTY SURVEY DATED 27 MAY 2010.||UNUSBL BYD 25 NM.,0,0,1,0,0,0
-100.003763056,40.8703461110001,671,B1C55ECD-8A5D-4E19-B80A-FB205B6AD31D,7,OZB,,1,T-VORW,COZAD,COZAD,NE,UNITED STATES,IFR,,0,0,1,0,0,0
-97.165824444,40.1766727780001,672,DE13EA28-A90C-48C2-A115-19DCAB7B5B3F,3,FBY,,1,MHW,FAIRBURY,FAIRBURY,NE,UNITED STATES,IFR,,0,0,1,0,0,0
-97.568050833,40.5899458330001,673,0979B4D4-4D1A-4A8C-8B71-D3FC12A9D855,3,FMZ,,1,MHW,BEKLOF,FAIRMONT,NE,UNITED STATES,IFR,3RD PARTY SURVEY.||NDB LCTD 1700' INBOARD APCH END RY 17 & 700'L OF CNTRLN.,0,0,1,0,0,0
-102.179393889,42.801082222,674,835930A1-AD3B-4F67-9C51-D3C35B106E04,3,GRN,,1,MHW,GORDON,GORDON,NE,UNITED STATES,IFR,LOCATED 391' FROM APCH END RWY 04 AND 564' E OF EXTENDED CENTERLINE.||NDB MONITORED BY LOCAL HOSPITAL.,0,0,1,0,0,0
-101.73045,40.8709405560001,675,0CC606A8-AA87-4376-8402-A2A7BD14CDC0,3,GGF,,1,MHW,GRANT,GRANT,NE,UNITED STATES,IFR,,0,0,1,0,0,0
-100.923573333,40.454060833,676,8DA8153D-2772-4E13-B168-C67B30D3655C,8,HCT,,1,H-VORTAC,HAYES CENTER,HAYES CENTER,NE,UNITED STATES,IFR,TACAN AZI UNUSBL 225-245 BYD 30 NM AT MEA.,0,0,1,1,0,0
-96.462223889,42.4601069440001,677,24A3CC95-9E44-4557-B2A8-438934DBCE15,3,OI,,1,MHW/LOM,TOMMI,JACKSON,NE,UNITED STATES,IFR,NDB UNMONITORED WHEN SUX ATCT CLSD.||NDB UNUSBL 140-155 DEGS BYD 10 NM .,0,0,1,0,0,0
